VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,1675095496000000,1675096096000000,2.0,1.05,1.0,N,161,142,2,10.0,2.5,0.5,0.0,0.0,1.0,16.5,2.5,0.0
2,1675096736000000,1675097792000000,1.0,1.59,1.0,N,161,186,1,15.6,2.5,0.5,6.63,0.0,1.0,28.73,2.5,0.0
2,1675097926000000,1675098656000000,1.0,1.91,1.0,N,246,162,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
1,1675095109000000,1675097450000000,1.0,2.5,1.0,N,162,262,1,32.4,5.0,0.5,7.78,0.0,1.0,46.68,2.5,0.0
2,1675095447000000,1675097296000000,5.0,11.08,1.0,N,162,138,1,45.7,7.5,0.5,12.75,6.55,1.0,76.5,2.5,0.0
2,1675097464000000,1675100911000000,5.0,22.7,1.0,N,138,264,1,83.5,7.5,0.5,18.75,0.0,1.0,112.5,0.0,1.25
2,1675095667000000,1675096753000000,1.0,2.58,1.0,N,163,137,2,17.7,2.5,0.5,0.0,0.0,1.0,24.2,2.5,0.0
2,1675097136000000,1675099380000000,1.0,2.1,1.0,N,229,262,1,31.0,2.5,0.5,7.5,0.0,1.0,45.0,2.5,0.0
2,1675095784000000,1675096422000000,3.0,1.89,1.0,N,48,142,1,12.8,2.5,0.5,2.0,0.0,1.0,21.3,2.5,0.0
2,1675096483000000,1675096802000000,3.0,1.0,1.0,N,142,50,2,7.2,2.5,0.5,0.0,0.0,1.0,13.7,2.5,0.0
2,1675097391000000,1675097758000000,3.0,1.06,1.0,N,68,234,2,7.9,2.5,0.5,0.0,0.0,1.0,14.4,2.5,0.0
2,1675097820000000,1675098385000000,3.0,1.44,1.0,N,234,249,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0
1,1675096210000000,1675096983000000,1.0,1.8,1.0,N,237,239,1,14.2,5.0,0.5,5.15,0.0,1.0,25.85,2.5,0.0
2,1675095848000000,1675100638000000,1.0,17.86,2.0,N,132,163,1,70.0,5.0,0.5,8.02,0.0,1.0,88.27,2.5,1.25
2,1675095320000000,1675097036000000,1.0,13.05,1.0,N,132,198,1,52.0,2.5,0.5,11.2,0.0,1.0,68.45,0.0,1.25
2,1675095067000000,1675095270000000,1.0,0.32,1.0,N,236,236,1,5.1,2.5,0.5,2.32,0.0,1.0,13.92,2.5,0.0
2,1675095610000000,1675096075000000,1.0,1.44,1.0,N,236,238,1,10.0,2.5,0.5,1.0,0.0,1.0,17.5,2.5,0.0
2,1675096478000000,1675097353000000,1.0,2.08,1.0,N,43,262,2,15.6,2.5,0.5,0.0,0.0,1.0,22.1,2.5,0.0
2,1675097576000000,1675098057000000,1.0,1.87,1.0,N,140,75,2,10.7,2.5,0.5,0.0,0.0,1.0,17.2,2.5,0.0
2,1675097487000000,1675099425000000,2.0,17.77,2.0,N,132,164,1,70.0,5.0,0.5,17.11,6.55,1.0,103.91,2.5,1.25
2,1675094366000000,1675096143000000,2.0,4.76,1.0,N,68,97,1,30.3,2.5,0.5,7.36,0.0,1.0,44.16,2.5,0.0
2,1675097222000000,1675098024000000,2.0,1.63,1.0,N,107,148,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
2,1675095932000000,1675096769000000,1.0,1.98,1.0,N,237,100,1,14.2,2.5,0.5,4.14,0.0,1.0,24.84,2.5,0.0
2,1675097878000000,1675098864000000,1.0,2.26,1.0,N,161,140,1,16.3,2.5,0.5,3.42,0.0,1.0,26.22,2.5,0.0
2,1675096303000000,1675096654000000,1.0,1.2,1.0,N,249,68,1,7.9,2.5,0.5,2.0,0.0,1.0,16.4,2.5,0.0
2,1675094328000000,1675094551000000,1.0,0.35,1.0,N,90,249,1,4.0,1.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,1675096384000000,1675097817000000,3.0,3.36,1.0,N,148,230,1,22.6,2.5,0.5,5.82,0.0,1.0,34.92,2.5,0.0
2,1675095724000000,1675096186000000,1.0,1.04,1.0,N,42,41,1,9.3,2.5,0.5,1.0,0.0,1.0,14.3,0.0,0.0
2,1675094978000000,1675095623000000,1.0,1.9,1.0,N,236,142,1,12.8,2.5,0.5,2.9,0.0,1.0,22.2,2.5,0.0
2,1675096529000000,1675097188000000,1.0,1.46,1.0,N,162,236,1,11.4,2.5,0.5,3.58,0.0,1.0,21.48,2.5,0.0
1,1675096151000000,1675099535000000,1.0,6.2,99.0,N,205,50,1,47.5,0.0,0.5,0.0,0.0,1.0,49.0,0.0,0.0
1,1675095395000000,1675095658000000,1.0,0.7,1.0,N,236,237,1,6.5,5.0,0.5,3.25,0.0,1.0,16.25,2.5,0.0
1,1675096254000000,1675096868000000,1.0,1.4,1.0,N,162,43,1,10.7,5.0,0.5,4.25,0.0,1.0,21.45,2.5,0.0
1,1675096232000000,1675097143000000,1.0,2.5,1.0,N,237,238,1,15.6,5.0,0.5,4.4,0.0,1.0,26.5,2.5,0.0
1,1675094956000000,1675097536000000,2.0,18.3,2.0,N,132,230,2,70.0,8.75,0.5,0.0,6.55,1.0,86.8,2.5,1.25
2,1675096025000000,1675097005000000,1.0,2.68,1.0,N,170,142,1,17.0,2.5,0.5,4.7,0.0,1.0,28.2,2.5,0.0
2,1675095909000000,1675097395000000,1.0,3.41,1.0,N,170,236,2,-24.0,-2.5,-0.5,0.0,0.0,-1.0,-30.5,-2.5,0.0
2,1675095909000000,1675097395000000,1.0,3.41,1.0,N,170,236,2,24.0,2.5,0.5,0.0,0.0,1.0,30.5,2.5,0.0
2,1675097754000000,1675097765000000,1.0,0.0,1.0,N,236,236,1,3.0,2.5,0.5,30.0,0.0,1.0,37.0,0.0,0.0
2,1675094841000000,1675095164000000,1.0,0.77,1.0,N,238,239,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
2,1675096070000000,1675096441000000,1.0,1.09,1.0,N,142,239,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0
2,1675097705000000,1675098040000000,1.0,1.31,1.0,N,163,236,2,7.9,2.5,0.5,0.0,0.0,1.0,14.4,2.5,0.0
2,1675094516000000,1675095018000000,1.0,0.95,1.0,N,186,137,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0
2,1675095580000000,1675095844000000,1.0,0.51,1.0,N,137,170,1,6.5,2.5,0.5,1.0,0.0,1.0,14.0,2.5,0.0
2,1675096765000000,1675097677000000,1.0,2.27,1.0,N,164,143,1,14.9,2.5,0.5,2.57,0.0,1.0,23.97,2.5,0.0
2,1675097696000000,1675097953000000,1.0,0.99,1.0,N,143,239,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
1,1675094415000000,1675096461000000,1.0,10.7,1.0,N,138,246,1,44.3,11.25,0.5,12.0,6.55,1.0,75.6,2.5,1.25
2,1675094703000000,1675096682000000,1.0,5.85,1.0,N,237,217,2,33.8,2.5,0.5,0.0,0.0,1.0,40.3,2.5,0.0
2,1675096996000000,1675097639000000,1.0,4.04,1.0,N,132,205,1,18.4,2.5,0.5,4.48,0.0,1.0,28.13,0.0,1.25
2,1675096085000000,1675096372000000,1.0,0.91,1.0,N,114,234,2,7.2,2.5,0.5,0.0,0.0,1.0,13.7,2.5,0.0
2,1675095508000000,1675096622000000,1.0,2.88,1.0,N,236,186,1,19.1,2.5,0.5,5.12,0.0,1.0,30.72,2.5,0.0
2,1675097221000000,1675097672000000,2.0,0.86,1.0,N,234,164,2,8.6,2.5,0.5,0.0,0.0,1.0,15.1,2.5,0.0
2,1675094608000000,1675094887000000,1.0,0.68,1.0,N,48,100,1,6.5,2.5,0.5,1.0,0.0,1.0,14.0,2.5,0.0
2,1675095034000000,1675095629000000,1.0,1.28,1.0,N,186,161,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0
2,1675096804000000,1675097204000000,1.0,1.06,1.0,N,113,90,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0
2,1675096632000000,1675097438000000,1.0,2.91,1.0,N,88,90,1,16.3,2.5,0.5,4.56,0.0,1.0,27.36,2.5,0.0
2,1675097823000000,1675098447000000,1.0,1.36,1.0,N,158,107,2,10.7,2.5,0.5,0.0,0.0,1.0,17.2,2.5,0.0
2,1675095149000000,1675096913000000,1.0,5.19,1.0,N,163,231,1,29.6,2.5,0.5,3.0,0.0,1.0,39.1,2.5,0.0
2,1675095757000000,1675096725000000,1.0,3.11,1.0,N,100,236,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
2,1675096844000000,1675098924000000,1.0,15.68,1.0,N,132,7,1,62.5,2.5,0.5,13.3,0.0,1.0,81.05,0.0,1.25
2,1675095745000000,1675096583000000,3.0,2.47,1.0,N,143,236,1,15.6,2.5,0.5,4.42,0.0,1.0,26.52,2.5,0.0
2,1675096820000000,1675097805000000,1.0,2.68,1.0,N,236,170,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
2,1675094531000000,1675095478000000,2.0,6.82,1.0,N,138,194,1,28.2,5.0,0.5,8.25,6.55,1.0,50.75,0.0,1.25
2,1675096270000000,1675096601000000,2.0,1.08,1.0,N,74,75,1,7.9,2.5,0.5,0.88,0.0,1.0,12.78,0.0,0.0
2,1675097384000000,1675097850000000,2.0,1.65,1.0,N,236,75,2,10.0,2.5,0.5,0.0,0.0,1.0,16.5,2.5,0.0
2,1675094862000000,1675096621000000,3.0,14.24,1.0,N,132,7,2,56.2,0.0,0.5,0.0,0.0,1.0,58.95,0.0,1.25
2,1675094337000000,1675094860000000,1.0,0.98,1.0,N,229,230,1,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0
2,1675097284000000,1675097947000000,1.0,2.44,1.0,N,151,263,1,14.2,2.5,0.5,4.14,0.0,1.0,24.84,2.5,0.0
2,1675094995000000,1675097592000000,1.0,16.27,1.0,N,132,150,1,66.0,2.5,0.5,17.5,0.0,1.0,88.75,0.0,1.25
2,1675095900000000,1675096443000000,1.0,1.78,1.0,N,163,186,1,11.4,2.5,0.5,4.47,0.0,1.0,22.37,2.5,0.0
2,1675096622000000,1675097053000000,2.0,1.26,1.0,N,100,142,1,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0
2,1675094430000000,1675094678000000,1.0,0.93,1.0,N,141,263,1,6.5,0.0,0.5,1.05,0.0,1.0,11.55,2.5,0.0
2,1675096420000000,1675097013000000,1.0,1.41,1.0,N,170,237,1,10.7,2.5,0.5,1.2,0.0,1.0,18.4,2.5,0.0
2,1675097926000000,1675098978000000,1.0,2.95,1.0,N,230,238,1,18.4,2.5,0.5,4.98,0.0,1.0,29.88,2.5,0.0
2,1675097047000000,1675097447000000,1.0,0.0,1.0,N,234,234,2,7.2,2.5,0.5,0.0,0.0,1.0,13.7,2.5,0.0
2,1675094992000000,1675095983000000,4.0,1.73,1.0,N,107,68,1,15.6,2.5,0.5,4.42,0.0,1.0,26.52,2.5,0.0
2,1675096537000000,1675097764000000,5.0,4.38,1.0,N,68,236,1,23.3,2.5,0.5,5.96,0.0,1.0,35.76,2.5,0.0
2,1675097967000000,1675098334000000,4.0,0.83,1.0,N,236,236,1,7.9,2.5,0.5,1.44,0.0,1.0,15.84,2.5,0.0
1,1675095110000000,1675097805000000,0.0,8.7,1.0,Y,186,49,1,41.5,5.0,0.5,10.9,6.55,1.0,65.45,2.5,0.0
2,1675094604000000,1675095724000000,1.0,1.95,1.0,N,263,229,1,17.7,0.0,0.5,5.42,0.0,1.0,27.12,2.5,0.0
2,1675097419000000,1675097441000000,1.0,0.0,1.0,N,237,237,2,3.0,2.5,0.5,0.0,0.0,1.0,9.5,2.5,0.0
2,1675097478000000,1675097653000000,1.0,0.79,1.0,N,237,236,1,5.8,2.5,0.5,2.46,0.0,1.0,14.76,2.5,0.0
2,1675095189000000,1675098288000000,5.0,11.94,3.0,N,162,162,2,72.7,2.5,0.0,0.0,14.75,1.0,90.95,0.0,0.0
2,1675094640000000,1675095218000000,1.0,2.16,1.0,N,230,239,1,12.1,2.5,0.5,3.72,0.0,1.0,22.32,2.5,0.0
2,1675096684000000,1675097483000000,1.0,2.18,1.0,N,163,75,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0
2,1675097704000000,1675097977000000,2.0,0.74,1.0,N,236,236,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
2,1675096769000000,1675097183000000,1.0,0.77,1.0,N,140,237,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0
2,1675095115000000,1675095629000000,1.0,1.38,1.0,N,161,234,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
2,1675095850000000,1675096962000000,1.0,2.26,1.0,N,234,163,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
2,1675095112000000,1675096473000000,1.0,2.87,1.0,N,229,239,4,-21.2,-2.5,-0.5,0.0,0.0,-1.0,-27.7,-2.5,0.0
2,1675095112000000,1675096473000000,1.0,2.87,1.0,N,229,239,4,21.2,2.5,0.5,0.0,0.0,1.0,27.7,2.5,0.0
2,1675097391000000,1675098025000000,1.0,1.72,1.0,N,43,143,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
2,1675096574000000,1675097048000000,1.0,1.3,1.0,N,48,142,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
1,1675095197000000,1675097910000000,1.0,17.3,2.0,N,132,48,1,70.0,8.75,0.5,17.35,6.55,1.0,104.15,2.5,1.25
2,1675094631000000,1675095294000000,2.0,1.41,1.0,N,238,143,1,12.1,2.5,0.5,2.0,0.0,1.0,20.6,2.5,0.0
2,1675095948000000,1675096045000000,2.0,0.56,1.0,N,238,43,1,4.4,2.5,0.5,2.18,0.0,1.0,13.08,2.5,0.0
2,1675096307000000,1675097087000000,2.0,1.72,1.0,N,43,170,2,13.5,2.5,0.5,0.0,0.0,1.0,20.0,2.5,0.0
2,1675095906000000,1675096169000000,1.0,0.73,1.0,N,231,211,1,6.5,2.5,0.5,2.0,0.0,1.0,15.0,2.5,0.0
2,1675096673000000,1675096958000000,1.0,0.6,1.0,N,113,158,1,6.5,2.5,0.5,2.6,0.0,1.0,15.6,2.5,0.0
2,1675096856000000,1675098079000000,1.0,3.27,1.0,N,45,40,1,19.1,2.5,0.5,3.07,0.0,1.0,28.67,2.5,0.0
2,1675097461000000,1675099986000000,1.0,12.38,1.0,N,138,132,1,52.7,7.5,0.5,11.33,0.0,1.0,74.28,0.0,1.25
2,1675094659000000,1675096002000000,1.0,3.79,2.0,N,226,161,1,70.0,5.0,0.5,17.11,6.55,1.0,102.66,2.5,0.0
2,1675096733000000,1675097382000000,1.0,2.23,1.0,N,230,249,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
2,1675095112000000,1675099179000000,2.0,16.91,2.0,N,230,132,1,70.0,5.0,0.5,17.11,6.55,1.0,102.66,2.5,0.0
2,1675094857000000,1675095628000000,1.0,2.1,1.0,N,239,263,1,14.2,2.5,0.5,3.1,0.0,1.0,23.8,2.5,0.0
2,1675096257000000,1675097169000000,1.0,2.22,1.0,N,140,238,1,16.3,2.5,0.5,1.0,0.0,1.0,23.8,2.5,0.0
2,1675097279000000,1675097597000000,1.0,1.17,1.0,N,238,24,1,8.6,2.5,0.5,2.0,0.0,1.0,17.1,2.5,0.0
1,1675094881000000,1675096887000000,1.0,0.0,99.0,N,95,42,1,31.2,0.0,0.5,0.0,6.55,1.0,39.25,0.0,0.0
1,1675097277000000,1675099204000000,1.0,6.1,99.0,N,42,186,1,26.2,0.0,0.5,0.0,0.0,1.0,27.7,0.0,0.0
2,1675095394000000,1675095584000000,1.0,0.71,1.0,N,125,113,1,5.8,2.5,0.5,1.84,0.0,1.0,14.14,2.5,0.0
2,1675096766000000,1675098008000000,1.0,2.79,1.0,N,246,229,1,19.8,2.5,0.5,5.26,0.0,1.0,31.56,2.5,0.0
2,1675097291000000,1675098560000000,1.0,2.14,1.0,N,170,237,1,19.8,2.5,0.5,3.94,0.0,1.0,30.24,2.5,0.0
2,1675095552000000,1675096977000000,2.0,3.54,1.0,N,43,164,1,23.3,2.5,0.5,0.0,0.0,1.0,29.8,2.5,0.0
2,1675094959000000,1675095375000000,1.0,0.77,1.0,N,141,263,2,7.9,2.5,0.5,0.0,0.0,1.0,14.4,2.5,0.0
2,1675096720000000,1675097058000000,1.0,1.11,1.0,N,161,100,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0
2,1675097648000000,1675098250000000,1.0,2.14,1.0,N,161,142,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
1,1675094964000000,1675095698000000,1.0,1.4,1.0,N,75,151,2,11.4,2.5,0.5,0.0,0.0,1.0,15.4,0.0,0.0
1,1675097664000000,1675098144000000,1.0,1.5,1.0,N,142,68,1,8.6,5.0,0.5,2.0,0.0,1.0,17.1,2.5,0.0
1,1675095098000000,1675095664000000,2.0,1.5,1.0,N,239,238,1,11.4,5.0,0.5,1.0,0.0,1.0,18.9,2.5,0.0
1,1675095916000000,1675096284000000,1.0,0.8,1.0,N,238,143,1,7.9,5.0,0.5,3.6,0.0,1.0,18.0,2.5,0.0
1,1675096524000000,1675098193000000,1.0,4.4,1.0,N,143,144,1,28.2,5.0,0.5,6.9,0.0,1.0,41.6,2.5,0.0
1,1675095073000000,1675095481000000,1.0,0.9,1.0,N,236,141,1,7.2,5.0,0.5,3.45,0.0,1.0,17.15,2.5,0.0
2,1675096803000000,1675096995000000,2.0,0.67,1.0,N,170,107,2,5.8,2.5,0.5,0.0,0.0,1.0,12.3,2.5,0.0
2,1675097643000000,1675097990000000,1.0,0.85,1.0,N,211,148,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
2,1675094670000000,1675097016000000,1.0,9.98,1.0,N,138,239,1,47.1,7.5,0.5,13.28,6.55,1.0,79.68,2.5,1.25
2,1675094529000000,1675095018000000,6.0,1.64,1.0,N,152,151,1,10.7,2.5,0.5,3.68,0.0,1.0,18.38,0.0,0.0
2,1675095790000000,1675096404000000,6.0,1.83,1.0,N,43,141,1,12.1,2.5,0.5,3.72,0.0,1.0,22.32,2.5,0.0
2,1675097940000000,1675099543000000,6.0,3.72,1.0,N,263,186,1,25.4,2.5,0.5,2.8,0.0,1.0,34.7,2.5,0.0
2,1675096401000000,1675096865000000,1.0,1.05,1.0,N,107,234,1,9.3,2.5,0.5,1.0,0.0,1.0,16.8,2.5,0.0
2,1675096592000000,1675100115000000,4.0,9.33,1.0,N,264,264,1,60.4,2.5,0.5,12.88,0.0,1.0,77.28,0.0,0.0
2,1675094462000000,1675096794000000,1.0,9.58,1.0,N,264,10,1,44.3,7.5,0.5,11.16,0.0,1.0,68.21,2.5,1.25
2,1675095891000000,1675096093000000,1.0,0.59,1.0,N,161,186,1,5.8,2.5,0.5,10.0,0.0,1.0,22.3,2.5,0.0
2,1675097582000000,1675098204000000,1.0,2.08,1.0,N,230,238,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
2,1675093760000000,1675094435000000,1.0,2.19,1.0,N,237,239,1,13.5,2.5,0.5,2.9,0.0,1.0,22.9,2.5,0.0
2,1675095322000000,1675096049000000,1.0,1.31,1.0,N,161,164,2,12.1,2.5,0.5,0.0,0.0,1.0,18.6,2.5,0.0
2,1675096212000000,1675096878000000,1.0,2.15,1.0,N,186,211,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
2,1675097139000000,1675097484000000,1.0,1.13,1.0,N,144,234,2,7.9,2.5,0.5,0.0,0.0,1.0,14.4,2.5,0.0
2,1675095061000000,1675095406000000,1.0,1.37,1.0,N,125,68,1,8.6,2.5,0.5,1.81,0.0,1.0,16.91,2.5,0.0
2,1675095621000000,1675096001000000,1.0,1.74,1.0,N,68,50,1,10.0,2.5,0.5,4.12,0.0,1.0,20.62,2.5,0.0
2,1675097494000000,1675097788000000,1.0,0.91,1.0,N,142,48,1,7.2,2.5,0.5,3.42,0.0,1.0,17.12,2.5,0.0
2,1675096034000000,1675096916000000,1.0,0.0,1.0,N,48,164,1,12.8,2.5,0.5,1.0,0.0,1.0,20.3,2.5,0.0
1,1675097269000000,1675099623000000,1.0,10.4,1.0,N,70,230,1,45.7,5.0,0.5,10.0,6.55,1.0,68.75,2.5,0.0
2,1675094459000000,1675094755000000,1.0,0.95,1.0,N,262,141,1,7.2,2.5,0.5,2.06,0.0,1.0,15.76,2.5,0.0
2,1675094800000000,1675095537000000,1.0,1.6,1.0,N,141,161,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
2,1675095636000000,1675096012000000,1.0,1.12,1.0,N,161,48,2,8.6,2.5,0.5,0.0,0.0,1.0,15.1,2.5,0.0
2,1675097009000000,1675098096000000,1.0,3.14,1.0,N,68,236,1,18.4,2.5,0.5,1.0,0.0,1.0,25.9,2.5,0.0
2,1675096614000000,1675097779000000,2.0,4.32,1.0,N,234,238,1,21.9,2.5,0.5,5.68,0.0,1.0,34.08,2.5,0.0
2,1675095782000000,1675096872000000,1.0,1.99,1.0,N,162,142,1,16.3,2.5,0.5,4.56,0.0,1.0,27.36,2.5,0.0
2,1675096964000000,1675097867000000,1.0,2.03,1.0,N,142,229,1,14.2,2.5,0.5,6.21,0.0,1.0,26.91,2.5,0.0
1,1675095843000000,1675096774000000,1.0,1.8,1.0,N,170,50,1,14.9,5.0,0.5,4.25,0.0,1.0,25.65,2.5,0.0
1,1675097768000000,1675098143000000,1.0,1.1,1.0,N,163,186,1,8.6,5.0,0.5,3.0,0.0,1.0,18.1,2.5,0.0
1,1675095049000000,1675095294000000,1.0,0.7,1.0,N,230,186,1,5.8,5.0,0.5,1.0,0.0,1.0,13.3,2.5,0.0
2,1675095797000000,1675096555000000,1.0,2.21,1.0,N,163,234,1,13.5,2.5,0.5,1.0,0.0,1.0,21.0,2.5,0.0
2,1675095894000000,1675096659000000,1.0,2.12,1.0,N,186,50,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
2,1675095072000000,1675095728000000,2.0,1.96,1.0,N,48,137,2,12.8,2.5,0.5,0.0,0.0,1.0,19.3,2.5,0.0
2,1675096794000000,1675097230000000,1.0,1.48,1.0,N,107,170,1,9.3,2.5,0.5,1.58,0.0,1.0,17.38,2.5,0.0
2,1675095058000000,1675096741000000,2.0,4.3,1.0,N,234,255,2,26.8,2.5,0.5,0.0,0.0,1.0,33.3,2.5,0.0
2,1675094804000000,1675095723000000,2.0,2.4,1.0,N,68,230,1,15.6,0.0,0.5,3.92,0.0,1.0,23.52,2.5,0.0
2,1675095991000000,1675096971000000,2.0,3.68,1.0,N,100,232,2,19.8,2.5,0.5,0.0,0.0,1.0,26.3,2.5,0.0
2,1675095872000000,1675096872000000,1.0,1.46,1.0,N,137,68,1,14.9,2.5,0.5,1.0,0.0,1.0,22.4,2.5,0.0
2,1675094452000000,1675095314000000,1.0,2.4,1.0,N,88,113,2,15.6,2.5,0.5,0.0,0.0,1.0,22.1,2.5,0.0
2,1675096226000000,1675096738000000,2.0,1.07,1.0,N,100,233,2,9.3,2.5,0.5,0.0,0.0,1.0,15.8,2.5,0.0
2,1675097904000000,1675099246000000,1.0,3.45,1.0,N,125,217,2,22.6,2.5,0.5,0.0,0.0,1.0,29.1,2.5,0.0
1,1675096214000000,1675096656000000,1.0,1.1,1.0,N,163,230,1,8.6,5.0,0.5,2.0,0.0,1.0,17.1,2.5,0.0
1,1675097103000000,1675097681000000,1.0,1.3,1.0,N,161,170,2,10.7,5.0,0.5,0.0,0.0,1.0,17.2,2.5,0.0
2,1675096075000000,1675096602000000,1.0,1.27,1.0,N,230,48,1,10.0,2.5,0.5,2.0,0.0,1.0,18.5,2.5,0.0
2,1675097143000000,1675097874000000,1.0,1.65,1.0,N,100,234,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
2,1675096497000000,1675097894000000,1.0,9.08,1.0,N,138,140,1,39.4,7.5,0.5,11.74,6.55,1.0,70.44,2.5,1.25
1,1675095730000000,1675096019000000,1.0,1.1,1.0,N,237,142,1,7.9,5.0,0.5,3.6,0.0,1.0,18.0,2.5,0.0
1,1675097498000000,1675098035000000,0.0,2.0,1.0,N,170,236,1,11.4,5.0,0.5,5.35,0.0,1.0,23.25,2.5,0.0
2,1675095611000000,1675096477000000,2.0,2.45,1.0,N,186,114,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0
2,1675096911000000,1675097343000000,1.0,1.29,1.0,N,144,107,1,9.3,2.5,0.5,1.0,0.0,1.0,16.8,2.5,0.0
2,1675094482000000,1675094700000000,1.0,0.59,1.0,N,264,238,2,5.8,2.5,0.5,0.0,0.0,1.0,12.3,2.5,0.0
2,1675095792000000,1675096308000000,1.0,1.51,1.0,N,151,41,2,10.7,2.5,0.5,0.0,0.0,1.0,17.2,2.5,0.0
2,1675094946000000,1675095296000000,1.0,0.61,1.0,N,162,237,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
2,1675095844000000,1675096809000000,1.0,2.76,1.0,N,229,68,1,17.0,2.5,0.5,5.88,0.0,1.0,29.38,2.5,0.0
1,1675096393000000,1675096706000000,1.0,1.1,1.0,N,158,113,1,6.5,5.0,0.5,2.6,0.0,1.0,15.6,2.5,0.0
2,1675095955000000,1675096160000000,1.0,0.56,1.0,N,48,142,1,5.8,2.5,0.5,3.69,0.0,1.0,15.99,2.5,0.0
2,1675096878000000,1675097324000000,1.0,1.0,1.0,N,100,137,1,8.6,2.5,0.5,1.0,0.0,1.0,16.1,2.5,0.0
2,1675097496000000,1675098006000000,1.0,1.23,1.0,N,233,161,1,10.0,2.5,0.5,2.0,0.0,1.0,18.5,2.5,0.0
1,1675095518000000,1675095901000000,1.0,0.8,1.0,N,164,186,1,7.2,5.0,0.5,2.74,0.0,1.0,16.44,2.5,0.0
1,1675096402000000,1675096402000000,1.0,0.0,1.0,Y,164,264,2,14.2,5.0,0.5,0.0,0.0,1.0,20.7,2.5,0.0
2,1675095536000000,1675096373000000,1.0,2.31,1.0,Y,230,236,1,14.2,2.5,0.5,4.14,0.0,1.0,24.84,2.5,0.0
2,1675096530000000,1675096932000000,1.0,1.22,1.0,N,75,74,2,8.6,2.5,0.5,0.0,0.0,1.0,15.1,2.5,0.0
2,1675097533000000,1675097917000000,1.0,0.99,1.0,N,75,141,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0
1,1675097987000000,1675098427000000,1.0,1.5,1.0,N,163,236,1,8.6,5.0,0.5,1.0,0.0,1.0,16.1,2.5,0.0
1,1675094646000000,1675095268000000,1.0,1.0,1.0,N,237,140,1,10.0,5.0,0.5,3.3,0.0,1.0,19.8,2.5,0.0
1,1675095492000000,1675096490000000,1.0,3.4,1.0,N,140,100,1,15.6,5.0,0.5,5.5,0.0,1.0,27.6,2.5,0.0
1,1675096842000000,1675097302000000,1.0,0.9,1.0,N,230,161,1,8.6,5.0,0.5,3.0,0.0,1.0,18.1,2.5,0.0
2,1675095745000000,1675096616000000,1.0,2.26,1.0,N,262,238,1,15.6,2.5,0.5,4.42,0.0,1.0,26.52,2.5,0.0
2,1675093207000000,1675093576000000,1.0,0.95,1.0,N,236,237,1,7.9,2.5,0.5,3.6,0.0,1.0,18.0,2.5,0.0
2,1675093965000000,1675094378000000,1.0,1.41,1.0,N,236,238,1,9.3,2.5,0.5,2.84,0.0,1.0,18.64,2.5,0.0
